smile,class
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,0
C1COC(NC(C2CC2)C2CC2)=N1,1
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,1
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,0
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,1
O=C(N=c1c(Cl)c[nH]cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,1
Cc1ncc(OCC2(c3cccc(F)c3)CC2C(=O)N=c2ccc(F)c[nH]2)c(C)n1,0
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0
CCCCCCCCCCCCCCCCCC(=O)O,0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,1
CC(C=O)Cc1ccc(C(C)C)cc1,0
Oc1ccccc1N=Nc1ccccc1O,0
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0
CC12CCC3C(=CCc4cc(OS(=O)(=O)O)ccc43)C1CCC2=O,1
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,1
CC(C)C(=O)OCCOc1ccccc1,0
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,1
CC12C=CC(=O)C=C1C(F)CC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1
O=[P-](=O)(O)C([S+]=C1C=CC(=[Cl+])C=C1)[P-](=O)(=O)O,0
C#CCC(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1
NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(C=NC(N)=O)NC1=O,0
CNC(=O)ON=CC(C)(C)SC,1
C=CCc1ccc(OC)cc1,0
CC(C)C(Br)C(=O)NC(N)=O,0
C=CCc1ccc(OC(C)=O)c(OC)c1,0
N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,0
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,1
CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1
O=C(O)C(Cl)Cl,0
OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O,1
O=c1[nH]c(=O)n(C2CCCO2)cc1F,0
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0
CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1,0
CCC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,1
O=S(=O)(O)c1cccc(S(=O)(=O)O)c1,0
O=C=Nc1ccc(Cl)cc1,0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,0
CCCCCCCCOC(=O)c1ccc(N(C)C)cc1,0
COc1ccc(C(C)=O)cc1,1
Nc1ccccn1,0
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1
N=C(N)NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)CNC1=O,1
CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,0
C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,1
COC1OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC)C(O)C2OS(=O)(=O)O)C(O)C1NOS(=O)(=O)O,1
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1
C=CCNCC=C,0
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,0
CC(C)CC(=O)CC(C)C,0
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,0
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0
CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2ccccc2S1(=O)=O,1
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,0
CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0
C=C(C)C(=O)OC,0
Nc1nc2ccc(OC(F)(F)F)cc2s1,1
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,1
O=C(C(O)C(O)O)C(OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CO,1
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0
Cc1cc(C2CCCCC2)n([O-])c(=O)c1,1
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O,1
Cc1c[nH]c(=NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,1
CC(=O)C1CCC2C3CC(C)=C4CC(=O)CCC4(C)C3C(O)CC12C,0
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1
CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,0
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,1
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1
CCC(C)C(N=C(O)C(CC(=O)O)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(CCCCN)N=C(O)C(CCCNC(=N)N)N=C(O)C(CC(=N)O)N=C(O)C(CO)N=C(O)C(Cc1cnc[nH]1)N=C(O)C(C)N=C(O)C(CCC(=N)O)N=C(O)C(CCC(=N)O)N=C(O)C(C)N=C(O)C(CC(C)C)N=C(O)C(CCC(=N)O)N=C(O)C(CC(=O)O)N=C(O)C(C)N=C(O)C(CCCCN)N=C(O)C(N=C(O)C(CCSC)N=C(O)C(CCC(=O)O)N=C(O)C(CC(C)C)N=C(O)C(N=C(O)C(CCC(=O)O)N=C(O)C(CCCNC(=N)N)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(Cc1cnc[nH]1)N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)C(CC(C)C)N=C(O)C(CC(=O)O)N=C(O)C(CC(C)C)N=C(O)C(CO)NC(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(N)CO)C(C)CC)C(C)O)C(C)C)C(C)O)C(=O)NC(C)C(N)=O,1
CNC(=O)Oc1cccc2ccccc12,1
CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,1
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0
CC(C)CCCC(C)CCCC(C)CCCC(C)C,0
Cc1nc(=Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)[nH]1,1
CC(C)(C)c1ccc(CSCc2ccc(C(C)(C)C)c(O)c2)cc1O,0
O=C(O)Cc1ccc(-c2ccccc2)cc1,0
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,0
Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,1
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,0
CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1,0
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1
COC(C)=O,0
C=CCOC(=O)COc1ccccc1,0
CC(N)Cc1ccccc1,1
NC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)O,0
O=C1CCc2ccccc2O1,0
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,1
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0
Clc1ccc(Cl)cc1,0
NC(=O)c1cnccn1,0
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1
CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,1
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,0
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,1
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,0
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1
CN(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1
C=CC#N,0
O=CC=O,0
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0
CCCC(CCC)C(=O)O,1
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O[P](=O)(=O)O,1
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,1
C=CC(=O)OCC(CC)CCCC,0
CCOCCOC(=O)C=Cc1ccc(OC)cc1,0
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,1
OCC1OC(OCC2OC(OCC3OC(O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0
C=C(C)C12CC(C)C34OC(c5ccccc5)(OC1C3C1OC1(CO)C(O)C1(O)C(=O)C(C)=CC14)O2,0
O=[N+]([O-])c1cncn1CCN1CCOCC1,0
Nc1ccc(N)cc1,0
CCc1nc(C(N)=O)c(=Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)[nH]c1NC1CCOCC1,1
N#Cc1cc(I)c(O)c(I)c1,0
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)O)cc21,1
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1
Cc1ccc(N)cc1O,0
CC(=O)NC(CCCN=C(N)N)C(=O)NC1CSSCC(C(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(C)NC1=O,0
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,1
CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,1
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,0
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,1
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,1
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1
CC(C)(O)CCCC1=CCC(C=O)CC1,0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,1
CC(N)C12CC3CC(CC(C3)C1)C2,1
CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,0
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,0
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,1
CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,1
CC(C)=CCCC(C)CCOC=O,0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,1
CCCC(C)(COC(N)=O)COC(N)=O,1
CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,1
CC1OC1P(=O)(O)O,0
CCCCCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4C3CCC12C,0
CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1
CC(=O)OCc1ccccc1,0
CNc1ccc(C=Cc2ccc(OCCOCCOCCF)cc2)cc1,0
NS(=O)(=O)Cc1noc2ccccc12,1
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1,1
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,1
CC(O)COC(C)CO,0
CSCCC(N=C(O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=NCC(O)=NC(CCCCN)C(=O)N1CCCC1C(O)=NC(C(O)=NCC(O)=NC(CCCCN)C(O)=NC(CCCCN)C(O)=NC(CCCNC(=N)N)C(O)=NC(CCCNC(=N)N)C(=O)N1CCCC1C(O)=NC(C(O)=NC(CCCCN)C(O)=NC(C(O)=NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)O)C(C)C)C(C)C)C(C)C,1
C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21,0
CC=Cc1ccc2c(c1)OCO2,0
CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(O)=NC(C)C(N)=O,0
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,1
CCCOC(=O)c1ccc(O)cc1,0
C=C(C)C1CC=C(C)C(=O)C1,0
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1
CC12CC3CC(C)(C1)CC(N)(C3)C2,1
CC(C)(N)Cc1ccccc1Cl,1
CC[N+](C)(C)c1cccc(O)c1,1
COCCO,0
O=C1OC(=O)C2CCCCC12,0
Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,1
Nc1ccccc1O,0
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,1
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,1
Nc1ccc(S(=O)(=O)O)cc1,0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1
NC(Cc1ccc(O[P](=O)(=O)O)c(CO)c1)C(=O)O,1
O=C(Cc1ccccc1)C(O)O,0
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,0
N=c1[nH]c(=NC2CC2)c2ncn(C3C=CC(CO)C3)c2[nH]1,1
OCC=Cc1ccccc1,0
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,1
CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC,0
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,0
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,1
OCCCl,0
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,1
CC1(C)OC2CC3C4CC(F)=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1
CC(C=Cc1c(C)c(O)c2ccccc2c1O)=CCCC(C)CCCC(C)CCCC(C)C,1
CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,0
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,0
CC(=O)OCC1=CC2C(=O)C3(C=C(C)C(OC(C)=O)C3(O)C1OC(C)=O)C(C)CC1C2C1(C)C,0
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,1
C=C1C2=C(C)N(C)CCN2C2CCN(CCCC(=O)c3ccc(F)cc3)CC12,1
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,0
CC(=O)NCCCS(=O)(=O)O,1
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,1
CCCCCCCCCCCC[N+](C)(C)C,0
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0
Clc1ccc(CCCOCCCN2CCCCC2)cc1,1
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,1
CC(=O)Nc1c(C(O)C(O)CO)oc(C(O)O)cc1=NC(N)N,1
CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,1
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,1
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,1
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1
CC(=O)C1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,0
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0
Cc1cc(C2CCCCC2)n(O)c(=O)c1,1
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,1
CC(C)Cn1cnc2c(=N)[nH]c3ccccc3c21,1
CCN=C(NCC)NCCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1cccnc1)NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(=NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,0
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,1
NC(=O)N1CCC(CC(=O)N2CCC(C3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,1
CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(=N)[nH]cnc21)OCOC(=O)OC(C)C,0
CCN(CC)CCc1nc(-c2ccccc2)no1,0
O=C(NCN1CCOCC1)c1cnccn1,0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0
C=CCC1=CC(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,1
OCC(O)C(O)C(O)C(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,1
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CCCCCCCSC1OC(CO)C(O)C(O)C1O,0
Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,1
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,1
CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,1
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,1
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CSC12)c1csc(=N)[nH]1)C(=O)O,1
CCOc1c(N2CCOCC2)cnn(C)c1=O,0
Nc1cc([N+](=O)[O-])ccc1F,0
C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,1
CCCSc1ccc2[nH]c(=NC(=O)OC)[nH]c2c1,0
CC=C1CC2C=CC1C2,0
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,1
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0
CCC(C)C(N=C(O)C(Cc1ccccc1)N=C(O)C(CC(C)C)N=C(O)C(CCCNC(=N)N)N=C(O)C(N=C(O)C(C)N=C(O)C(CCC(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(CCSC)N=C(O)C(CCC(=N)O)N=C(O)C(CCCCN)N=C(O)C(CO)N=C(O)C(CC(C)C)N=C(O)C(CC(=O)O)N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CN=C(O)C(CCC(=O)O)N=C(O)CN=C(O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(O)=NCC(O)=NCC(=O)N1CCCC1C(O)=NC(CO)C(O)=NC(CO)C(O)=NCC(O)=NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(O)=NC(CO)C(O)=NC(CCCCN)C(O)=NC(CCCCN)C(O)=NC(CCCCN)C(O)=NC(CCCCN)C(O)=NC(CCCCN)C(O)=NC(CCCCN)C(N)=O,1
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0
CC(=O)c1ccc2ccccc2c1,0
N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,1
Nc1ccc(N=Nc2ccccc2)c(N)n1,0
CCNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(Cc1cn(Cc2ccccc2)cn1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,1
C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,1
CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0
Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,0
CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,0
C=CC(C)(CCC=C(C)C)OC(C)=O,0
CC(C)CC=C(C=O)c1ccccc1,0
